P_2,D_39,B_1,B_2,R_1,S_3,D_41
0.3353955788251399,0.9478322737983106,0.4989381743506408,0.0007530808728286,0.0058410547935712,,1.672510835689616
0.5609132815621457,0.0057674868353345,0.0030301105938818,0.8180962049797285,0.0068715451690599,0.5339625893757916,0.0077457408660135
0.634537421757298,0.6857690997030377,0.1446102910425492,0.0530491948466348,0.0045315937600671,0.1604626085071199,0.0077614290155091
0.8506519737142423,0.7408165877789257,0.0311606685922136,1.0090178296443792,0.0004649214247632,0.1405150039949342,0.0062585348651173
0.591822550737489,0.0014157915917549,0.0376593965566817,1.0066635220294362,0.0057414950557245,0.151764651452355,0.0047617762710037
0.872476811542934,0.0324126189675061,0.0066930057837585,0.4428113568357201,0.0096883988893182,,0.0085103585363133
0.4048909263184038,0.4459662217885628,0.0867390919668485,0.1578135258498536,0.0031920733190497,0.5246380725453631,0.1797710923980174
0.877611719684661,0.0080116450707674,0.0074388725866576,0.8149524113205069,0.0040618637102742,0.2129978644856447,0.0089393302506187
0.4356840474075401,0.7395564154816224,0.0476398931852536,1.0085458959557632,0.0072422710778402,0.1807886367353737,0.0095249832949974
0.7562770692528443,0.005867303059544,0.0071404110138966,0.8124000030091756,0.0033809036154964,0.1547687441211915,0.0053496770299874
0.4437074634952504,0.4449734539941192,0.1585739638461028,0.0381408236028483,0.0040126424827631,0.5179204758783819,0.0049412911651666
0.4980374983909739,0.0886507512917021,0.4797117537731094,0.0328603612427676,0.5006527912666711,0.461663261694508,0.0027974984513539
1.0015213301007575,0.2684676807830925,0.0163745453476477,1.0048553207916069,0.0015025149108414,0.1495435998209131,0.0001484166551131
0.9215898174415632,0.0011310356817539,0.0314014417215057,1.0095996822794424,0.0042549861831615,0.3665266169183789,0.0015302989818678
0.340096927351572,2.442011418198553e-05,0.0014994576365575,1.0096259741979796,0.0031674427724331,0.6406319015328621,0.004154469601343
0.9085476182616788,0.0050537082119241,0.0004477780191022,0.8199058448543551,0.0036662284310671,0.157755168573335,0.0042193261723964
0.5283939975939226,1.1531703369398143,0.008477673683732,0.918898738406689,0.0008761119630679,0.4918022124197262,0.92344973698793
0.4672289259253345,0.0041331442058264,0.3696052232162552,0.0735530489829206,0.257091769222342,0.0949151734042221,0.0012639786518717
0.7451182724660373,0.0088961788133729,0.0027122183350375,0.8140686937558641,0.0043757316671688,,0.00794185148583
0.2498037808469974,0.0002301315852325,0.0033398154325069,0.8182484089725154,0.0068649602508612,0.3078814926464354,0.0065421960196863
0.7127796094701316,0.0066670184281784,0.0459666052554942,1.002374788175122,0.0060886961734484,0.1350871179412811,0.0091053739265634
0.7435447444586453,0.037052574426813,0.0181287004174349,1.0007121225670927,0.0098988392401398,0.1413099947813055,0.0032405273659978
,0.506950514883828,0.2899524402015737,0.8179699646066464,0.0020137596840807,0.2490192887923943,3.2613959518755785e-05
0.8882244044885209,0.0030442364525649,0.006416347007406,0.8141169046673088,0.0016637955459401,,0.0081006387836022
0.8843088461152652,0.0096912772744118,0.0236826047814869,1.0014573983562012,0.0041694128985433,0.1221970703716906,0.0066640430075684
0.5993066112609028,0.358270349576988,0.0635001484477512,0.4745581340187321,0.0085335266134972,1.3900962892643856,0.1092119385257539
0.7622442790104889,0.0093018508324881,0.0270696814483261,0.4385429809385811,0.0012899622012385,0.1490978108417687,0.0047576588400671
0.8061556598200559,0.0012893670038146,0.00888395582248,0.810916589296877,0.0049516582463547,,0.0042605934689251
0.3908180631131382,0.3886442037236328,0.0220620868162524,0.810884411583813,0.0082767584995519,0.5740757617181689,0.0077695828211601
0.6518730009849107,0.0019611456376632,0.0088834212127098,0.8179534186462007,0.0033874905578282,,0.0031555311178524
0.8925888491659785,0.0046280657941116,0.0095392382252428,0.8180404230613005,0.0034871093504736,0.1497567200481051,0.0009311916238326
0.918959514578051,0.0099339571040642,0.0041447559292635,0.8181801217401684,0.0079023473173384,,0.0079033553505251
-0.0083359998464953,0.0328149243906587,0.2174005158632863,0.035886717622319,1.5097392760558352,0.556461047050465,0.0033122874244801
0.3480287560895069,0.2358226273251367,0.3321085480945392,0.0175707747000038,0.0002892694652115,0.4147013833202485,0.0022143119127047
0.9781915354367996,0.0003970051753071,0.030219993081516,1.001067443218728,0.0013349375693867,0.1377729693258981,0.0041722483217171
0.4025426181626126,0.1526317634754845,0.4928702626246247,0.031017494157604,0.0086573288201555,0.1013211885397479,0.0038043288409002
0.8698635258641508,0.0016542497812162,0.0043704060593053,0.8105658956030738,0.0048155177332345,,0.005008036621453
0.8189813561323684,0.0058043318312627,0.0059075901285081,0.8154025494520125,0.006423834754462,,0.0042127072894946
0.3084056981241556,0.003219276188956,0.0008183238880847,0.0004430306104788,0.0036707117040288,,0.545576824581373
0.9654380537992692,0.5096181927627407,0.0608004068999884,0.4374908887839709,0.0070284534836713,0.499246211660487,0.0064811039700002
0.9873727788543216,0.0926806507843123,0.0249515790167569,1.0007469436511012,0.0020349558086492,0.0644739955649006,0.0072285562074845
0.4188636277474369,0.4177904840371391,0.3674690216382704,0.0285336174483054,0.0061149500816351,0.6972419179779625,0.0024940050769873
0.6328652660964957,0.4736145445478049,0.032535704143427,1.0029986051443691,0.0008179190942782,0.1016189296941762,0.0043488796521446
0.3954797039870181,0.0322159097830733,0.0877835703022088,0.0760978188812502,0.0048587974253144,0.2920287599653108,0.0003030131592481
0.4641131432773487,0.0075640273460794,0.071015609575997,0.2257746252652618,0.0003258795981063,0.1527631272408187,0.0004651959220927
0.8822270841706242,0.0957070661879335,0.037441126283509,0.8172030910795788,0.0026023981045553,0.1694007454385779,0.0089268539839041
0.555591221084895,0.8915468056925043,0.1828181605689365,0.4520659573981705,0.0094716710900573,0.3784226496229663,1.0268962903692849
0.4894442793949056,0.8319565112079766,0.2378584149447424,0.0626039113738828,0.0071859255320852,0.1532378332526005,0.0061964023655788
0.7461221991424397,0.0354158881585551,0.6362088854538626,0.0117190331073937,0.2569662402013711,0.3384600637607409,2.884944597075334e-05
0.7366811597471592,0.3574317503161737,0.0969600296613648,0.2358504580601512,0.0029214682446581,0.1041999913116058,0.0008475486084486
0.2964602970863441,0.002688634200813,0.2188224842346219,0.135856887178116,0.750347451653846,0.5722952409363224,0.2501084133688622
0.8212195466490275,0.0010877679211496,0.0101292276418539,1.004071093747877,0.0015070479008213,0.1698887167896882,0.0095415084360388
0.2803897883167637,0.0002452042668246,0.1107469131906452,0.1006543779523941,0.000920969006629,0.1769723272212202,0.0096721091849919
0.6864606881877002,0.0019503419045877,0.0237620007622577,0.4004027354501349,0.0087826397471676,0.1378281459632821,0.0076973163823462
0.8185019391597356,0.0098722722799235,0.0069600019426232,0.8164472334272268,0.0063468207477264,0.1802033707940686,0.0049978901420249
0.4996165768861662,0.3564790745540743,0.3959071650543971,0.0517466648174239,0.0090579046242377,0.1193504482940859,0.0007707140842524
0.7293120444880757,0.0082609766029767,0.0050882781367592,0.8195476908830261,0.0022186522792797,,0.0076979355529163
0.5359286826907628,0.647148087730064,0.5244833391345441,0.0262984134805389,0.504107489189734,0.3020878345931195,0.0056953841532442
0.3769803060686541,0.590094500554147,0.0794814891049528,0.1993082744680004,0.0076639631456944,1.0352120138242251,0.0009379126577859
0.8542768294876598,0.0075447268468227,0.0159582749975706,1.007346498919678,0.0093118720534072,0.0807722364508585,0.0056199085013459
0.8008013310936701,0.5354232061013551,0.4603987597202125,0.0490649971151029,0.0081087420299088,0.1592448406598854,0.004739510065449
0.5601544101769035,0.2942737491069705,0.0157710852316288,1.0075544214797645,0.253817389677039,0.1126662959747931,0.0071819001412948
0.8442689261809313,0.124106472213451,0.014878273566608,1.0065867245892073,0.0003111022405085,0.1327468137807443,0.0032446949529615
0.1998807102051456,0.4791354035697366,0.1459031040806354,0.3135592747952693,0.0064706325619292,0.227030740105957,0.0941334644217842
0.6083525812370686,0.0075269885394479,0.0070881805788351,1.0046302052810725,0.0007124164724195,0.1747865546651638,0.1086484809992128
1.0017602752901291,0.3312427895289689,0.054890644272515,1.0078437609594513,0.0028443517433062,0.1358248687468294,0.0096623546528509
0.4684711133558592,0.9185385972567728,0.1061571929558567,0.0012509726403149,0.0082992258886381,0.4201573328495866,0.3636538052623152
0.8819269209197084,0.0615082185747661,0.0399714131456598,1.002234375976958,0.0095202959336487,0.1463648113870983,0.0093184048832781
0.6503466073995077,0.3857684945295795,0.1647373395657411,1.0029636523384184,0.0060333674925741,0.1597835972684241,0.0093593626912685
0.9159190855076031,0.0040828571468599,0.0083282367612412,0.8188010972492724,0.0005775440592148,,0.0080593524955931
0.6141510017892772,0.4469997244396062,0.0577763203751681,0.2202913053848619,0.0012433632634748,0.1570814935149785,0.0019300722694609
0.4718627401976018,0.4497926127927988,0.0264010663654822,1.0053069981302796,0.0070619323715269,0.1531592732875759,0.1394601290068263
0.8890301423233856,0.0294694846921541,0.202754156193183,0.0109113545293493,0.0096364330487757,0.2598347159211586,0.0051752461989507
0.8175726756089583,0.1511964635868477,0.0250491288429756,1.0015997715846328,0.0018037561299655,0.1221679391713676,0.0057968212764229
0.7747622868999136,0.0072588594264685,0.0097197814999347,0.8108185286354993,0.0024118649202753,,0.0037824097532355
0.778869744896454,0.0065718671285616,0.0072436355919859,0.8127834818378282,0.0003888332830847,0.1473338700263858,0.0016306459597781
0.8311255338792379,0.0046618695470747,0.0026882384070473,0.8159959051551569,0.0052241728910697,,0.001636164576731
0.8816434214933698,0.6226627813003023,0.1371039211981285,0.0803577197251712,0.0065916744848894,0.1702076484842479,0.0073530335024975
0.9617243894298816,0.0095718381126019,0.0037779954087265,0.8110059550358694,0.0050311674458541,,0.0002321307895398
0.6264823522786312,0.2990581951761719,0.0182849901157637,1.0035322508814997,0.0077749802121475,0.1017023282304583,0.0076878180561959
0.8417734337915558,0.0053474957264625,0.0149122884037961,1.0057021592323714,0.0056615901492889,0.1667663479108235,0.0096961179561327
0.7875374112661797,0.0068068184957062,0.0085782872296984,0.7395637416623921,0.0056372659748158,0.1209416136471898,0.0013052256330453
0.6041394536954425,0.0361397273956347,0.0250459753644408,0.1629849873323771,0.0079416137870109,0.3489160459152196,0.0045951060724351
0.8004834714923611,0.0073808097411212,0.0042673590648045,0.8195207088724326,0.0003896496608446,,0.0022796620491959
0.9385206241990324,0.0027914379198318,0.0271473217131242,1.0019640724922676,0.0050024299997989,0.0822091898003934,0.0062265539866318
0.7823941092805291,0.3330261257059009,0.0259484803804161,1.0055996681691972,0.0017778301530684,0.1279346383467974,0.0011513784269261
0.1447029577263538,0.6523650669169754,0.1420315317826771,0.0443972521978528,0.0095215998544811,0.1684813760312233,0.2088048807188887
0.829426523883381,0.037528116524785,0.36052155986715,0.1172809359301138,0.0037230088162276,,0.0057996934550804
0.9422340960496312,0.0010906364510092,0.0220431558593101,1.0011514844187028,0.0082630199461955,0.1151642074709085,0.0007011086163704
0.5415701738389214,0.3016495512402082,0.6571110998391902,0.064230044913966,0.252516599042472,0.1277161851986666,0.0093889186154736
0.7410073207416431,0.0073104119113074,0.0253061402004912,1.0091424141697878,0.0040548152844529,0.5182210493972926,0.0065136348519337
0.9720379558357312,0.0097099302087404,0.0035826221493827,0.8165286307662536,0.0018883442363314,,0.0073797580195281
0.7309840824526368,0.0051322929369487,0.1093921555488306,1.0005292052504622,0.0027379842999995,0.2435852779163912,0.005892967573599
0.3298133678823438,0.0074369251094393,0.0218870504744274,1.0091515215695706,0.0013530439181247,0.0744697555948068,0.3113509947908195
0.877648209660467,0.0091378152972123,0.0014945038940727,1.004294608605823,0.003259424953694,0.3091922307742926,0.0006842379882662
0.6147964222817328,0.0069637749638536,0.2168649276327934,0.0221141384146141,0.0039831588831508,0.2561318545815059,0.0029593307489075
0.35924992311232,0.6251404673499392,0.6223236538091513,0.0067044959781772,0.7505792505944128,0.1319884936097547,0.162195309985836
0.3695980202941999,0.3285345730588551,0.6349211651478187,0.0244135807919983,0.2593965481550641,0.3585725149812939,0.0078603565060252
0.5984019913402411,0.358771896847321,0.4118650515490528,0.017815497940042,0.0039272183174714,0.317097202667194,0.0053379000214948
0.5527590722883627,0.6485766653478114,0.5657670098011615,0.0277943845886399,0.0002366683965893,0.4485586780911176,0.1997430378833287
0.6993125505462656,0.2712203024729925,0.0276640858718128,0.8182813071379389,0.0056723162115122,0.0940975500141008,0.001931945825851
0.7780216731967945,0.0059841569523363,0.0058927143147629,0.4733797419661095,4.672778429926417e-05,0.3004964525088419,0.0069454997270264
1.0051206192807105,0.1272432049075141,0.0376873490000946,1.003243093588675,0.0056504146981874,-0.0796711667757344,0.000523891344821
0.4694637708105167,0.0061977484856802,0.5471771609688948,0.0107582929792791,0.0066853597194988,0.0953482703586441,0.0031880306681549
0.5461764682761386,0.0940905979641038,0.7418432898979878,0.0391743555061134,0.0092743108980551,0.1578816216046999,0.0090562483458053
0.5197540330645031,0.0069828730083229,0.1859512004267298,0.8167947531497007,0.0050076759339321,0.1007211241985229,0.0051077413081821
0.6591730208217202,0.6272088853582306,0.5765232170929456,0.105979378863148,0.0076426304233422,0.1131715998313589,0.0012914974345819
0.0685238742275919,0.2412158062645839,0.4636695383016083,0.0506654423422109,0.2558046810812526,0.1429531736661516,0.0085563362306337
0.8133087157549397,0.0067791290204202,-0.0021370147885865,0.8184811842427883,0.0033326323194756,0.0620619672310275,0.0087594293195749
0.3658128344910008,0.0393503508909532,0.0343959226694183,0.4037657079333923,0.0066545194846553,0.1652926432468142,0.0034618002416434
0.4400824300160694,0.0338987206685557,0.0517376955603813,0.1048491039586711,0.004836106481939,,0.0019109674886962
0.8378871589807527,0.0098934251549616,0.0007597246985186,0.8196570083979581,0.008653848900932,0.1622195843250972,0.0023551555310309
0.3263658404696655,0.4496145672357945,0.2630910733871785,0.3272393603800105,0.0003783927324829,0.3748416036393991,0.0076685132089637
0.7069540706981224,0.0023606807541642,0.3141607868961263,0.0377095485551502,0.0011341391202003,0.3660895682917879,0.0041999024795729
0.9122955308550724,0.0027481682015214,0.0092259734673797,0.8156170289231593,0.0035642690885539,,0.0060972275175298
0.9544080167354748,0.0093028483822002,0.0074009977543373,1.0003795796402986,0.0063700199777722,0.1479866250406127,0.0099913778190388
0.5830887852213745,5.415821631061912e-05,0.0011778588389301,0.8117452840609877,0.0088509872655382,,0.0017699766533802
0.7739035916149437,0.2707601582171392,0.0546934458508878,0.7155966202646711,0.0012036532272879,0.512091235566447,0.0079539758905655
0.5057126445139888,0.0002776492942514,0.007265807811121,0.8146008814030565,0.0063505180960511,,0.006711915485349
0.3362080906364373,0.0083339347401629,0.5109330937845139,0.2305396792228437,0.0015790561221567,0.3808628129827711,0.0038983072816619
0.7241744754087154,5.122105772266794e-05,0.0024648833163384,0.8125193526151648,4.3632003830499365e-05,,0.0001582099518804
,0.009651360717329,0.0089288487715951,0.8171867861350194,0.0041825045141744,,0.0036831513376065
0.9440264839662552,0.0095370305218942,0.003026387499998,0.818844922806319,0.0003821052244746,0.1476984022520445,0.0076041493372567
0.9195669934906798,0.0026561249382784,0.0072830228901276,0.8160997034276812,0.0005515602564972,0.1418788357162027,0.0067409651970952
0.8552106462673541,0.0092191765144384,0.0039511702911554,0.81378890570151,0.0053737543424688,0.1753968251399547,0.0028517084840135
0.3807338379532604,0.0027609896615985,0.4197697226631756,0.0100826951618233,0.0096579477544521,0.223864809526946,0.0048880215357121
0.7903252070518616,0.0048150611986209,0.0059069192199135,1.0015364288617823,0.0019856966161781,0.1836501085814467,0.0061464906798941
0.7613682483285833,0.007127481559333,0.005336765255595,1.0033231159035203,0.0006912344816988,0.1107054419963038,0.0067299675708671
0.5549399482481656,0.00041650975055,0.0376730302657991,0.8198358925610678,0.0091180767162532,0.1575590817729512,0.0038584268994831
0.4924989535366251,0.0354469117507269,0.1417639491964131,0.1606604600712303,0.005177271266603,0.107458780628222,0.2119061025013458
0.3490816496098159,0.0051403334462408,0.0235148856845226,0.8188835346246828,0.0077420130085044,0.738933745025914,0.0039242847680374
0.6552038431897419,0.0050776245477635,0.0023162425716625,0.8158744582735095,0.0045289372153143,,0.0012401812871763
0.3216082950148753,0.0056863461385124,0.1060030972779693,0.0376792467339847,0.0073486320045741,0.5072621128587046,0.0076631796384569
0.2369715130542156,1.7969274830242266,0.8581855146627412,0.0087180242646038,0.5075851474540111,0.6877156022611147,1.3057402786040666
0.9748388654505762,0.0033144089190844,0.002638743757898,0.8181981538260196,0.0061912013606729,,0.0094568576198178
0.8883605747572606,0.0364056467795443,0.0101816709808718,0.8115878594039543,0.0085122877830659,0.2392198299843031,0.0097221994660513
0.6619557626940165,0.0310999937950107,0.0455396508501215,1.001213031397575,0.0021300740241489,0.105668995325545,0.0041746798740663
0.5137288017080403,0.0098545769455745,0.0084401843784845,0.817719163920226,0.0063339479001881,0.0596087338785487,0.0003942485973306
0.909498819153302,0.009115029048302,0.004284208627555,1.0034825035633586,0.0089505562833476,0.1274600318593575,0.0035500727746781
0.5867756776286659,0.0034334228949215,0.005253993355988,0.8118895136201608,0.0015209053019496,,0.0046868568099336
0.8890980737098345,0.1796745696413293,0.0396779599120544,1.0043959977366423,0.0071751809294632,0.0849481136360782,0.0015862058825358
0.7261115623796792,0.3840975817039153,0.0438803835083069,0.995950469527992,0.0007275262359257,0.1333583968836251,0.0088384927943429
0.4943487316066146,0.5632216929805536,0.9387070518016666,0.0210259249920242,0.2598439778141926,0.1757286994198114,0.0084557689590261
0.6107281346431803,0.0045400127962426,0.0249029239967225,0.0027032692001822,0.0048394453491213,0.0599528259904621,0.0085693539357008
0.7284977457232652,0.0006555612670157,0.0011569776011668,0.8149525269856194,0.0027139469961915,0.4950683108879013,0.0092923904285134
0.9400068405026788,0.0013309703307779,0.0079966973568289,0.8154323097981724,0.0045567858903172,,0.001929554932
0.439540305851945,0.53307866162577,0.0843518571856604,0.6785815122798573,0.0067374431999263,0.3026873406952681,0.003220954443598
0.718304821109565,0.0005396604278159,0.0565865344817368,0.0426425008987468,0.0036715155737972,0.085843632082852,0.009351509018834
0.3884247491704398,0.1260491474394283,0.1225347749407222,0.010855856856809,0.258335154746606,0.1725783808054019,0.0062113340023408
0.8432656184596641,0.3909766828364499,0.0175622839594081,0.7812194618869156,0.0099704704701221,0.1175669941447343,0.0082147645481386
0.8681320068311222,0.0069968451332415,0.0066747247347883,0.8185149393607687,4.0508514409776095e-06,0.1696976787721443,0.0023915582742106
0.7924254031659567,0.3034443124301128,0.059219653225288,0.8177879197069253,0.0135370430554478,0.1362853895148146,0.0063632436798443
0.7219976920450099,0.0081554696855003,0.0122459911741242,0.8102676310501913,0.0052306227863251,0.1720001545500023,0.0054029910446557
0.4203666786192422,0.6796743943653477,0.5852189879654035,0.0253676643747289,0.2565578121257569,0.3295356540624986,0.0050134754999934
0.5466135152211623,0.30323114449327,0.009676066397973,1.001559457033009,0.0085268997489571,0.1646139020545166,0.0062040398240417
0.9546079184181776,0.0032439558264653,0.012950218599962,1.002000642177319,0.0039193907643749,0.1518018295890849,0.0003011418757923
0.8568296406907225,0.0078622260125044,0.0067132066884607,0.8175816120056895,0.0023312177188907,0.1421105048026637,0.00484477493097
0.5221815844729152,0.0361789565276799,0.7236142198443833,0.0277568772560537,0.0031884970212675,,0.0025019489933928
0.1105807733412879,0.2416935237547497,0.1204786888433009,0.191159630412089,0.5058548119703197,0.4796256265556179,0.264100001852204
0.4903134004431292,0.8834762286630817,0.248022493689496,0.008433232293776,0.5093123856655416,0.1517708349283843,0.6437427329180695
0.7017968131699374,0.0017985806271185,0.0049930480832305,0.8139130194960551,0.0020007467384194,0.3258545322876118,0.0087387666384834
0.7040559236375653,0.1197230074750216,0.1945656718015093,0.0091842751751234,0.5010715269626596,0.1586390394944503,0.003984431326172
0.6885509263398936,0.0049662499783903,0.0090187431405448,0.8174594162285554,0.0002242326649642,,0.0099769881069003
0.9843282423633464,0.416530614104168,0.0522252816750936,1.0001164176482549,0.0005168621473556,0.1067986086117081,0.0093437149327123
0.4283893404945167,0.0649716857517566,0.36278682793259,0.0278629608754175,1.00558840744088,0.7609388721576306,0.0051952435034865
0.5796625306314641,0.1805762437171702,0.0428299565944571,1.006478994808956,0.0059295994294261,0.1892379163260733,0.0082343562893931
0.525497091568946,0.0006275234048654,0.0068215168815161,0.8143690598779093,0.005156175583548,,0.0029420332571845
0.6406608870465306,0.0011958633079653,0.0034381505718754,0.8120693402152596,0.0055777690992876,,0.009599207399632
0.3078603087280882,0.0299091115798316,0.0722518588118614,1.009396692081466,0.501824512780859,0.1730681141073579,0.00968091009744
0.9850262194064452,0.0069367749250055,0.0097286974629018,0.8121663663207441,0.0021654361933344,,0.0049197585143085
,0.0048140114603038,0.0005960154552643,0.8192573087168751,0.0048549268004969,,0.0075015712524657
0.7635310734747391,0.1194560703704048,0.014869893564678,1.008642738297379,0.0030239352970324,0.1555320625234299,0.0080335122149831
0.936502489534711,0.3899394521266572,0.0292713287554207,1.0039638512356095,0.0033621723145445,0.1041302810719104,0.0002355637872791
0.6303372855723022,0.0317126713134179,0.5141328011424077,0.0274937535298143,0.5028522139584559,0.3855380055620456,0.0057815342621294
0.5179558419258918,0.00104960930733,0.0587826609707122,0.3383035677939698,0.0033705425356013,0.1573898996484071,0.4311963365152157
0.722558437159204,0.0083694532619451,0.3765572718220185,0.0356725480793479,0.2590270744669439,0.7834906546214464,0.005399534787647
0.8480381813739406,0.0017572020214406,0.0237769516355579,1.0080985069594783,0.0028673085986706,0.2391864644892234,0.0061330457688362
0.4941881584239052,0.0599048501780291,0.1046618358945711,0.1888636432087475,0.0092181833817927,0.0637660828992425,0.0010850489789623
0.6924320879314383,0.3326635385604393,0.7924463952362552,0.0250087775913666,0.0057157239530271,0.1341181218519898,0.0086931575781712
0.5529863261246689,0.0098245360416217,0.8703685085274955,1.000403080981242,1.506222172367683,0.1812700550400333,0.0070688109338216
0.9224503715780634,0.0063548322852488,0.0045956065732106,0.819335369132332,0.0026043601522328,,0.0094569190917106
0.8335936421746406,0.0930313310748412,0.0268428896835197,1.0077399268404812,0.003723495264927,0.4692873263796802,0.0066312700458234
0.0880439365328114,0.1222458183824844,0.1927209032717705,0.0494265429595475,0.0077568542937283,0.1773632672354637,0.0048830229613672
0.656709189110748,0.0098182918387486,0.0021373630520711,0.8195530453137374,0.0029721865163526,,0.0072604919926869
0.5674615822446764,0.0651066815568189,0.027805252836126,1.0087345694251202,0.004423817233873,0.1526993531810088,0.0046602489494523
0.9776868602600608,0.0058941403665338,0.0041597168575403,0.8137982456828707,0.0056795451677269,,0.0048902690184554
0.8370770803269786,0.0042004790937984,0.0077402981829443,1.009391988919584,0.006511010710217,0.1713926700181628,0.0055921460014866
0.4430613642857897,0.1811870113610163,0.0162448343754124,0.8121333780715335,0.0031708463980115,0.1695859206360025,0.0060573332138729
0.5364507205855218,0.005628812247899,0.0255920500817059,1.007603223430379,0.000441907628371,0.1718270512431761,0.0041804109448458
0.9116439789088906,0.0090257761519823,0.0124044381954711,1.0009123145514054,0.0072819130030892,0.1415493712615038,0.0081800421218765
0.469757715167878,0.0066427016688483,0.4368939973495417,0.0250427248943821,0.5031947244252278,0.1641230258375944,0.002405196881903
1.0014250306939625,0.0086520897137461,0.0043392018361653,0.8178567920137348,0.0046304679465933,,0.0005406918513463
0.3125655510275565,0.1823040772508624,1.1072108753235237,0.0160444277101808,0.0035981225553018,0.3035645554839815,0.0089926739162536
0.2567568557473694,0.3546894518702372,0.6890745016388865,0.0693592476134774,0.5091149370255078,0.2496930238252961,0.8039818965195631
0.4393733930289227,0.0064907178868458,0.4294096891152721,0.0359793846798085,0.0024715805246956,0.1750626276259904,0.0064876878674865
0.9752441633916636,0.0046907837272886,0.0035503100710897,0.8173216766499177,0.0004818981206826,,0.0092712621322927
0.8907036265932315,0.0091394173383313,0.0491616223225392,0.8100092103362706,0.0088451303202716,0.2076843993229281,0.0070221084498412
0.2163615128402566,0.265201673869155,0.2604361036431202,0.0257547718294326,0.2566905316040817,0.1740508312780913,0.1400035895287281
0.9737340020509356,0.0035321102474389,0.0381940950255619,1.005048986625323,0.0072657863570402,0.1108421124007021,0.0035011070105548
0.8704455405291944,0.0079662032603681,0.0057178932783923,0.8147605243190488,0.0044583748503117,,0.0058053532344204
0.6595050943302483,0.000874141869087,0.2578198842051618,0.0830815701582176,0.0025847678780807,0.2231939214853217,0.0088392976770779
0.8621033378908776,0.3552716107073056,0.0485751858775609,1.0053635693728349,0.0090529088794917,1.0666299076969477,0.0026760928131934
0.79171141169487,0.008102053814277,0.0220975374041642,1.0052361489617525,0.0021807128103981,1.8263184536812296,0.0018293279497342
0.8299878411416103,0.0057926363539264,0.0176440579385069,1.0024985706444356,0.0047282989023862,0.9651250493622912,0.0741869694078224
0.524732089261972,0.0094052534590882,0.1981816997632124,0.0275188841327101,0.0061956305617363,0.559154319497975,0.0074113408837706
0.6330700692782846,0.038369927264514,0.5796823285955465,0.2735517451781351,0.0018091306569006,0.1695206625495386,0.0042170867846322
0.535566190963224,0.00555741712193,0.1233293393193602,0.1597231970670238,0.0013076390250711,0.5138180673719613,0.0091905662235014
0.4270097678770188,0.0021209562360763,0.1070426994495058,0.0310699553207375,0.0027537591327556,0.5849419102759569,0.0060922008018739
0.5342781455541655,0.0079521319148182,0.0059650433553612,0.8101833123706691,0.0076331776409034,0.1665541474057297,0.0036981942010991
0.681818372430768,0.0038201925897662,0.0081630154154008,0.8117860095036544,0.0040810823191309,,0.0054821331909546
0.5753938078546889,0.0064405268371786,0.020589237391241,1.0085580643559944,0.0037792232714661,0.1275077207854039,0.111898618908574
0.603378410893128,0.0037840445157628,0.0030178410099163,0.8132744718759138,0.5016381004531827,,0.0020027068458363
0.8789141953855003,0.0049635711879855,0.0091045795554807,1.003872505180157,0.004989237887507,0.1022208649345561,0.0017661010710406
0.8952722845644372,1.7472477938937916e-05,0.0045541297573391,1.0048655853734862,0.0082994646802875,0.0327104478859531,0.0034420552543143
0.6127246839736608,0.0075090130722185,0.0031621243697061,0.8165250193649232,0.0053305134693923,0.1639274524731154,0.0081693652704916
0.9295020508930516,0.36229054296595,0.0205991299699137,1.0034384959582827,0.0021195965582905,0.095356295657071,0.0085908149076276
0.8280939559508219,0.0061281817268495,0.0041938968459539,0.8172637904978513,0.0089428994919754,,0.0044892580854251
0.9391164564226308,0.0089347950394465,0.0508553824624861,1.0045291929847249,0.0054937483374493,0.1407693379081555,0.0051756992734972
0.680879977096455,0.005391324696694,0.2500580504671547,0.1037782052316089,0.0089532592469987,0.1197166846921959,0.0049163755245777
0.8252220400319318,0.1526082140620925,0.0240877804953651,1.0007919514574155,0.0004193006421322,0.0971967108346356,0.0065637015065943
0.2395179337178333,0.0064846032554304,0.004224993592876,0.8141451673780377,0.0007424864722057,,0.0091008016097487
0.5328956528944462,0.0592269494130536,0.0165309024965151,1.0026721260861475,0.0034514810365281,0.0951491575622486,0.0061335425904621
0.2666221619289732,0.0053704499454525,0.0565914082910568,0.1843474889748976,1.404167125179101e-05,0.3365510467159571,0.2363376809865739
0.2861677523595874,0.0624190722623811,0.0294450121077225,1.0003889171376392,0.0039219261460284,0.5856815923577604,0.004848564024077
0.7359231617943496,0.0030877450690304,0.0076045448024797,1.0076262995044192,0.0082108008013298,0.1526987679474424,0.0002155204419088
0.6820164393609367,0.0006612057668048,0.0021005960297688,0.8178725968368856,0.0045422824197985,,0.0053213668909968
0.9788151732214384,0.1274292367434631,0.0673023800101214,1.0054242834933007,0.0036449734447657,0.1229741036925217,0.0026171786033145
0.8587864114144167,0.0056349499136917,0.0089942784218547,0.8111507263916978,0.0095125527646328,0.1706308727473693,0.008668041834944
0.8705358998423539,0.0087886323617706,0.0102941233970477,0.8136026413308692,0.0082416567927268,0.1289696645781219,0.0036728360323541
0.39686548812328,0.0368991756252997,0.0514192507955325,0.0755212729089945,0.0005485971812489,0.170978839147157,0.0072244832054369
